method,mode,edit,first_prefix,last_prefix,stratum,role_stable,metric,retention_eligible,first,last,change
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,,,
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W1,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,,,
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W01,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,,,
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,,,
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,,,
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,,,
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,,,
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
BE,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,,,
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,,,
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W1,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,,,
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W01,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,,,
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,,,
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W0,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
BE,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W0,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,,,
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W1,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,,,
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W01,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,,,
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,,,
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W0,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
BE,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,fpr,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,,,
W0,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W0,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W0,R0,114,16,16,U,True,other_expert_correct,False,,,
W0,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W1,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W1,R0,114,16,16,U,True,other_expert_correct,False,,,
W1,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,semantic,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,base_correct_damage,False,0.0,0.0,0.0
W01,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
W01,R0,114,16,16,U,True,other_expert_correct,False,,,
W01,R0,114,16,16,U,True,wrong_given_on_base_correct,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,semantic,False,0.0,0.0,0.0
BE,R0,114,16,16,U,True,base_correct_damage,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,fpr,False,1.0,1.0,0.0
BE,R0,114,16,16,U,True,other_expert_correct,False,,,
BE,R0,114,16,16,U,True,wrong_given_on_base_correct,False,1.0,1.0,0.0
W0,R0,115,16,16,T0,True,semantic,False,1.0,1.0,0.0
W0,R0,115,16,16,T0,True,base_correct_damage,False,,,
W0,R0,115,16,16,T0,True,fpr,False,,,
W0,R0,115,16,16,T0,True,other_expert_correct,False,0.0,0.0,0.0
W0,R0,115,16,16,T0,True,wrong_given_on_base_correct,False,,,
W1,R0,115,16,16,T0,True,semantic,False,1.0,1.0,0.0
W1,R0,115,16,16,T0,True,base_correct_damage,False,,,
W1,R0,115,16,16,T0,True,fpr,False,,,
W1,R0,115,16,16,T0,True,other_expert_correct,False,0.0,0.0,0.0
W1,R0,115,16,16,T0,True,wrong_given_on_base_correct,False,,,
W01,R0,115,16,16,T0,True,semantic,False,1.0,1.0,0.0
W01,R0,115,16,16,T0,True,base_correct_damage,False,,,
W01,R0,115,16,16,T0,True,fpr,False,,,
W01,R0,115,16,16,T0,True,other_expert_correct,False,0.0,0.0,0.0
W01,R0,115,16,16,T0,True,wrong_given_on_base_correct,False,,,
BE,R0,115,16,16,T0,True,semantic,False,1.0,1.0,0.0
BE,R0,115,16,16,T0,True,base_correct_damage,False,,,
BE,R0,115,16,16,T0,True,fpr,False,,,
BE,R0,115,16,16,T0,True,other_expert_correct,False,0.0,0.0,0.0
BE,R0,115,16,16,T0,True,wrong_given_on_base_correct,False,,,
W0,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
W0,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
W0,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
W0,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W0,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
W1,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
W1,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
W1,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
W1,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W1,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
W01,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
W01,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
W01,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
W01,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W01,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
BE,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
BE,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
BE,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
BE,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
BE,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
W0,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
W0,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
W0,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
W0,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W0,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
W1,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
W1,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
W1,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
W1,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W1,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
W01,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
W01,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
W01,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
W01,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W01,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
BE,R0,115,16,16,source_style_confirmation,True,semantic,False,1.0,1.0,0.0
BE,R0,115,16,16,source_style_confirmation,True,base_correct_damage,False,,,
BE,R0,115,16,16,source_style_confirmation,True,fpr,False,,,
BE,R0,115,16,16,source_style_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
BE,R0,115,16,16,source_style_confirmation,True,wrong_given_on_base_correct,False,,,
W0,R0,115,16,16,cross_family_confirmation,True,semantic,False,1.0,1.0,0.0
W0,R0,115,16,16,cross_family_confirmation,True,base_correct_damage,False,,,
W0,R0,115,16,16,cross_family_confirmation,True,fpr,False,,,
W0,R0,115,16,16,cross_family_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W0,R0,115,16,16,cross_family_confirmation,True,wrong_given_on_base_correct,False,,,
W1,R0,115,16,16,cross_family_confirmation,True,semantic,False,1.0,1.0,0.0
W1,R0,115,16,16,cross_family_confirmation,True,base_correct_damage,False,,,
W1,R0,115,16,16,cross_family_confirmation,True,fpr,False,,,
W1,R0,115,16,16,cross_family_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W1,R0,115,16,16,cross_family_confirmation,True,wrong_given_on_base_correct,False,,,
W01,R0,115,16,16,cross_family_confirmation,True,semantic,False,1.0,1.0,0.0
W01,R0,115,16,16,cross_family_confirmation,True,base_correct_damage,False,,,
W01,R0,115,16,16,cross_family_confirmation,True,fpr,False,,,
W01,R0,115,16,16,cross_family_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W01,R0,115,16,16,cross_family_confirmation,True,wrong_given_on_base_correct,False,,,
BE,R0,115,16,16,cross_family_confirmation,True,semantic,False,1.0,1.0,0.0
BE,R0,115,16,16,cross_family_confirmation,True,base_correct_damage,False,,,
BE,R0,115,16,16,cross_family_confirmation,True,fpr,False,,,
BE,R0,115,16,16,cross_family_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
BE,R0,115,16,16,cross_family_confirmation,True,wrong_given_on_base_correct,False,,,
W0,R0,115,16,16,cross_family_confirmation,True,semantic,False,1.0,1.0,0.0
W0,R0,115,16,16,cross_family_confirmation,True,base_correct_damage,False,,,
W0,R0,115,16,16,cross_family_confirmation,True,fpr,False,,,
W0,R0,115,16,16,cross_family_confirmation,True,other_expert_correct,False,0.0,0.0,0.0
W0,R0,115,16,16,cross_family_confirmation,True,wrong_given_on_base_correct,False,,,
W1,R0,115,16,16,cross_family_confirmation,True,semantic,False,1.0,1.0,0.0
W1,R0,115,16,16,cross_family_confirmation,True,base_correct_damage,False,,,
W1,R0,115,16,16,cross_family_confirmation,True,fpr,False,,,
